,destinyDisplayName,memberType,game_active,bungie_clan,discordName
489,KRYPT3K,2,True,[SPCY],[SPCY] KRYPT3K
490,Juggernaut7,2,True,[SPCY],[SPCY] Juggernaut7
491,Damunk,2,True,[SPCY],[SPCY] Damunk
492,fear,2,True,[SPCY],[SPCY] fear
493,GrimReaper,2,True,[SPCY],[SPCY] GrimReaper
494,Sleeping,3,True,[SPCY],[SPCY] Sleeping
495,SkrubLorrd,2,True,[SPCY],[SPCY] SkrubLorrd#1749
496,Joojeen,2,True,[SPCY],[SPCY] Joojeen
497,spar,2,True,[SPCY],[SPCY] spar
498,ChunkSupreme,2,True,[SPCY],
499,Ace,2,True,[SPCY],[SPCY] Ace#16770
500,salvation,2,True,[SPCY],[SPCY] salvation#1358
501,Macky,2,True,[SPCY],[SPCY] Macky
502,ToasterBath,2,True,[SPCY],[SPCY] ToasterBath#11281
503,Monkey,2,True,[SPCY],[SPCY] Monkey
504,AndyRewPoo,2,True,[SPCY],
505,Cheera,2,True,[SPCY],[SPCY] cheera
506,Zaranadrin,2,True,[SPCY],[SPCY] Zaranadrin
507,FAMASpergers,2,True,[SPCY],[SPCY] FAMASpergers
508,KillerBean,2,True,[SPCY],[SPCY] KillerBean
509,Horizon,2,True,[SPCY],[SPCY] Horizon
510,TheBreaker,2,True,[SPCY],[SPCY] TheBreaker
511,ECJacko,2,False,[SPCY],[SPCY] ECJacko
512,Andrewsnoop,2,True,[SPCY],[SPCY] Andrewsnoop#1925
513,Flarpes,2,True,[SPCY],[SPCY] Flarpes
514,FilfthyUnico,2,False,[SPCY],
515,LifeOfFire,2,True,[SPCY],[SPCY] LifeOfFire
516,PlatypusHobo,2,False,[SPCY],[SPCY] PlatypusHobo
517,Nibos,2,True,[SPCY],[SPCY] Nibos
518,FattChicken3,2,True,[SPCY],[SPCY] FattChicken3
519,Waffles,2,True,[SPCY],[SPCY] Waffles
520,flowki,2,True,[SPCY],[SPCY] flowki
521,HSG,2,True,[SPCY],[SPCY] HSG
522,Duality,2,True,[SPCY],[SPCY] Duality#11122
523,SkrtReynolds,2,True,[SPCY],[SPCY] SkrtReynolds
524,Caspy,2,True,[SPCY],[SPCY] Caspy
525,FishyJere,2,True,[SPCY],[SPCY] Fishyjere#1992
526,AGuyPlays,2,True,[SPCY],[SPCY] AGuyPlays
527,Snufflegiest,2,True,[SPCY],[SPCY] Snufflegiest
528,Ashark491,2,True,[SPCY],[SPCY] Ashark491#1973
529,Terok,2,True,[SPCY],[SPCY] Terok
530,GhostDragon,2,True,[SPCY],[SPCY] GhostDragon
531,Minus,2,True,[SPCY],[SPCY] Minus
532,BirdIsTeWord,2,True,[SPCY],
533,Archbishop,2,True,[SPCY],[SPCY] Archbishop#1634
534,pegasys,2,True,[SPCY],[SPCY] pegasys
535,Syth,2,True,[SPCY],[SPCY] Syth
536,SageJosh,2,True,[SPCY],[SPCY] SageJosh
537,DemonicJade,2,True,[SPCY],[SPCY] DemonicJade
538,TheDarkHood,2,True,[SPCY],
539,Dovaslayer,2,True,[SPCY],[SPCY] Dovaslayer
540,Leviathan,2,True,[SPCY],[SPCY] Leviathan
541,DryWhale,2,True,[SPCY],[SPCY] DryWhale
542,SleepyV3rt,2,True,[SPCY],[SPCY] SleepyV3rt
543,YtyMcSktrtin,2,True,[SPCY],[SPCY] YtyMcSktrtin#1480
544,LeroyJenkans,2,True,[SPCY],[SPCY] LeroyJenkans
545,ToiltPaprZen,2,True,[SPCY],[SPCY] ToiltPaprZen
546,Bdabawss,2,True,[SPCY],[SPCY] Bdabawss
547,Jacchan,2,True,[SPCY],[SPCY] Jacchan
548,Marrionnette,2,True,[SPCY],[SPCY] Marrionnette
549,Wukong,2,True,[SPCY],[SPCY] Wukong
550,Dockedcolt,2,True,[SPCY],[SPCY] Dockedcolt
551,Brik,2,True,[SPCY],[SPCY] Brik
552,Tricky,2,True,[SPCY],[SPCY] Tricky
553,Luchiio,2,False,[SPCY],[SPCY] Luchiio#1974
554,mrexception,2,False,[SPCY],[SPCY] mrexception#11743
555,Dragon,2,True,[SPCY],[SPCY] Dragon#1750
556,Colonel,2,True,[SPCY],
557,Rogue,2,True,[SPCY],[SPCY] Rogue
558,koolhack,2,True,[SPCY],[SPCY] koolhack
559,darkninja345,2,True,[SPCY],[SPCY] darkninja345
560,jscochran,2,True,[SPCY],[SPCY] jscochran
561,MrFluffhead,2,True,[SPCY],[SPCY] MrFluffhead
562,MythDivine,2,True,[SPCY],[SPCY] MythDivine
563,HazelWolfie,2,True,[VII],[Ⅶ] HazelWolfie
564,Morty,2,True,[VII],
565,aquaeast,2,True,[VII],[VII] Aquaeast
566,milkshake,2,True,[VII],[VII] Milkshake
567,Joeliii,2,True,[VII],[VII] Joeliii
568,Hiro02,2,True,[VII],[VII] Hiro02#1671
569,Johnny5,2,True,[VII],[VII] Johnny5#1435
570,Erikko,2,True,[VII],[VII] Erikko
571,Protoix,2,True,[VII],[VII] Protoix
572,darin,2,True,[VII],[VII] Khaydarin#11559
573,KyleKailKy,2,True,[VII],[VII] KyleKailKy
574,xfctr,2,True,[VII],[VII] xfctr
575,Pasguine,2,True,[VII],[VII] Pasguine
576,MyToast,2,True,[VII],[VII] MyToast#11230
577,ItsChoco,2,True,[VII],[VII] ItsChoco
578,R3gRet,2,True,[VII],[Ⅶ] R3gRet#11222
579,SilentSword,2,True,[VII],[VII] SilentSword
580,RuthlessMike,2,True,[VII],[VII] RuthlessMike
581,BearFanks,2,True,[VII],[VII] BearFanks
582,cricho,2,True,[VII],[VII] cricho
583,LudasLudio,2,True,[VII],[VII] LudasLudio#1337
584,BurgerKing,2,True,[VII],[Ⅶ] BurgerKing
585,yattsucc,2,True,[VII],[VII] yattsucc#1211
586,FallenRevo13,2,True,[VII],[VII] FallenRevo13
587,UrBoi,2,True,[VII],[Ⅶ] UrBoi#1698
588,GottaGoFast,2,True,[VII],[VII] GottaGoFast
589,MisterCuban,2,True,[VII],[VII] MisterCuban#1772
590,Wonderwoman,2,True,[VII],[VII] Wonderwoman
591,NoiR,2,False,[VII],[VII] NoiR
592,Rickaroooo,2,True,[VII],[VII] Rickaroooo
593,Vext,2,True,[VII],[VII] Vext
594,Kronos,2,True,[VII],[Ⅶ] Kronos
595,Slushie,2,True,[VII],[VII] Slushie#11274
596,Fahliel,2,True,[VII],[VII] Fahliel
597,Razer,2,True,[VII],[Ⅶ] Razer
598,Vengeance666,2,True,[VII],[VII] Vengeance666
599,dunk1npwnuts,2,True,[VII],[Ⅶ] dunk1npwnuts#1621
600,SwiftDeadly,2,True,[VII],[VII] SwiftDeadly#1208
601,GTSNJamal,2,True,[VII],[VII] GTSNJamal
602,HarambeMain,2,True,[VII],[VII] HarambeMain
603,Brotendo,2,True,[VII],[Ⅶ] Brotendo#11912
604,ETLeftNut,2,True,[VII],[VII] ETLeftNut
605,Lvmars,2,True,[VII],[Ⅶ] Lvmars#1638
606,GoldenShark,2,True,[VII],[Ⅶ] GoldenShark
607,Xomb,2,True,[VII],[VII/DEVL] Xomb
608,PanduhBear,2,True,[VII],[VII] PanduhBear#11939
609,ReaverSmith,2,True,[VII],[VII] ReaverSmith
610,MadMerlin,2,True,[VII],[VII] MadMerlin#11737
611,Bliz77,2,True,[VII],[VII] Bliz77
612,turfwar,2,True,[VII],[VII] turfwar
613,Foxhunter,2,True,[VII],[VII] Foxhunter11775
614,bboyawesome,2,True,[VII],[Ⅶ] bboyawesome
615,DgitalNinja,2,True,[VII],[VII] DgitalNinja#1808
616,Draken224,2,True,[VII],[VII] Draken224
617,DreamACH2,2,True,[VII],[Ⅶ] DreamACH2
618,Lavender,3,True,[VII],[Ⅶ] Lavender🎵
619,Fader,2,True,[VII],[VII] Fader
620,Zorgon9000,2,True,[VII],[VII] Zorgon9000
621,Yorlund,2,True,[VII],[VII] Yorlund
622,Virdi,2,True,[VII],[VII] Virdi
623,YIBAMBE,2,True,[VII],[VII] YIBAMBE
624,Nemein,2,True,[VII],[VII] Nemein
625,DoctorMoist,2,True,[VII],[Ⅶ] DoctorMoist#11524
626,Levi,2,True,[VII],[VII] Levi
627,Nova,2,True,[VII],[VII] Nova
628,NotTh3Chesse,2,True,[VII],[VII] NotTh3Chesse
629,garbage,2,True,[VII],[VII] garbage
630,,5,False,[VII],[VII] HymnBook
631,Sevenaito,2,True,[VII],[VII] Sevenaito#1455
632,Persepolis,3,True,[VII],"[Ⅶ] Persepolis, My Dear ♥"
633,ZILLA,2,True,[VII],[Ⅶ] ZILLA
634,Ryley,2,True,[VII],[VII] ryley!
635,StinkleDink,2,True,[VII],[VII] StinkleDink
636,HymnBook,2,True,[VII],[VII] HymnBook
637,Toabgut,2,True,[VII],[VII] Toabgut#1668
638,Khaydarin,2,True,[VII],[VII] Khaydarin#11559
639,lovehurts,2,True,[VII],[Ⅶ] lovehurts
640,Gabriel,2,True,[VII],[VII] Gabriel
641,hssong23,2,True,[VII],[VII] hssong23
642,TudorBoss,2,True,[VII],[VII] TudorBoss
643,TakeAChance,2,True,[VII],[VII] TakeAChance
644,JCastro,2,True,[VII],[VII] JCastro
645,Bobodaklown,2,True,[VII],[VII] Bobodaklown
646,TheAgitator,2,True,[VII],[VII] TheAgitator#11290
647,Mydniite,2,True,[VII],[VII] Mydniite
648,Xan,2,True,[VII],[VII] Xan#1888
649,Zach,2,True,[VII],[VII] Zach
650,Timtamslam,2,True,[VII],[VII] Timtamslam#1377
651,KooladeMan,2,True,[VII],[VII] KooladeMan#1865
652,Gflex,2,True,[VII],[Ⅶ] Gflex#1462
653,DisPlaysed,2,True,[VII],[VII] Displaysed
654,AyePekkz,2,True,[VII],[VII] AyePekkz
655,Hero,2,True,[VII],[Ⅶ] Hero#16938
656,VendettaX05,2,True,[VII],[VII] VendettaX05
657,NiteWow,2,True,[VII],[VII] NiteWow
658,XxDead7sxX,2,True,[VII],[VII] XxDead7sxX
659,rgbmom,2,True,[VII],[VII] rgbmom
660,xXTacocaTXx,2,True,[VII],[Ⅶ] xXTacocaTXx
661,Mondain,2,True,[VII],[VII] Mondain
662,Bangbang,2,True,[MERC],[MERC] Bangbang#1196
663,J3FF,3,True,[MERC],[MERC] J3FF
664,xcoors,2,True,[MERC],[MERC] xcoors
665,WopStache,2,True,[MERC],[MERC] WopStache#1133
666,MrGoobs,2,True,[MERC],[MERC] MrGoobs
667,SloThY,2,True,[MERC],[MERC] slothymrk2
668,Scrub,2,True,[MERC],[MERC] Scrub#11563
669,anergyboy,2,True,[MERC],[MERC] anergyboy#1417
670,SplaTunes,2,True,[MERC],[MERC] SplaTunes#1466
671,SenpaiKoko,2,True,[MERC],[MERC] SenpaiKoko#1977
672,FunkyMonk,5,False,[MERC],
673,NinjaStep,2,True,[MERC],[MERC] NinjaStep#11109
674,Joker,2,True,[MERC],[MERC] Joker#111313
675,Foxy,2,True,[MERC],[MERC] Foxy#1647
676,MudkipIsBae,2,True,[MERC],[MERC] MudkipIsBae
677,BLITZ,2,True,[MERC],
678,Decaye132,2,True,[MERC],[MERC] Decaye132#1160
679,zorrapower,2,True,[MERC],[MERC] zorrapower#1886
680,Sweaters,2,True,[MERC],[MERC] sweaters#1484
681,Scotting,2,True,[MERC],[MERC] Scotting
682,davejustdave,2,True,[MERC],[MERC] davejustdave#11842
683,Ironheade,2,True,[MERC],[MERC] Ironheade#1706
684,XxCayde7xX,2,True,[MERC],
685,MichaelCaine,2,True,[MERC],[MERC] MichaelCaine
686,Aderaner52,2,True,[MERC],[MERC] Aderaner52#1876
687,Prowie,2,True,[MERC],[MERC] Prowie
688,Bowie,2,True,[MERC],[MERC] Bowie#11800
689,Smoress,2,True,[MERC],[MERC] Smoress#1357
690,NicoLoliDesu,2,True,[MERC],[MERC] NicoLoliDesu#1959
691,Kiwi,2,True,[MERC],[MERC] Kiwi#12312
692,Caddy,2,True,[MERC],[MERC] Caddy#1266
693,Draxy,2,True,[MERC],[MERC] Draxy
694,Rigorous,2,True,[MERC],[MERC] Rigorous
695,Blue,2,True,[MERC],[MERC] Blue
696,KanGGar00,2,True,[MERC],
697,Shadowrayn,2,True,[MERC],[MERC] Shadowrayn#11993
698,Reyoleon,2,True,[MERC],[MERC] Reyoleon#11972
699,Stiles,2,True,[MERC],
700,BladedDragon,2,True,[MERC],[MERC] BladedDragon#11993
701,NamelessKing,2,True,[MERC],[MERC] namelessking#11788
702,Z3US,2,True,[MERC],[MERC] Z3US#11523
703,SquatRat,2,True,[MERC],[MERC] SquatRat#1527
704,devilscourt,2,True,[MERC],[MERC] devilscourt#1853
705,guardian,2,True,[MERC],[MERC] guardian#12497
706,ShadowStorm,2,True,[MERC],[MERC] ShadowStorm#1104459
707,Onisac,2,True,[MERC],[MERC] Onisac
708,Bear,2,True,[MERC],[MERC] Bear
709,BlackZephyr,2,True,[MERC],[MERC] BlackZephyr
710,TheJam,2,True,[MERC],[MERC] TheJam#21111
711,Phantism13,2,True,[MERC],
712,JimPicked,2,True,[MERC],[MERC] JimPicked#1287
713,riverstix12,2,True,[MERC],
714,ClearSk1es,2,True,[MERC],[MERC] ClearSk1es#11583
715,KTalax,2,True,[MERC],[MERC] KTalax
716,Fenria,2,True,[MERC],[MERC] Fenria#1195
717,Funhater,2,True,[MERC],[MERC] Funhater
718,BLACKxGUY39,2,True,[MERC],[MERC] BLACKxGUY39#1698
719,Distant,2,True,[MERC],[MERC] Distant
720,GldenKitsune,2,True,[MERC],[MERC] GldenKitsune#1158
721,Foxman,2,True,[MERC],[MERC] Foxman#1350
722,Paladin,2,True,[MERC],[MERC] Paladin#1192
723,ThePinkPearl,2,True,[MERC],[MERC] ThePinkPearl#1270
724,greenfeet,2,True,[MERC],[MERC] greenfeet#11224
725,AwpBroke,2,True,[MERC],[MERC] AwpBroke#1754
726,DerkSSJ,2,True,[MERC],[MERC] DerkSSJ#1513
727,YouTube,2,True,[MERC],[MERC] YouTube#11428
728,TimesArc,2,True,[MERC],[MERC] TimesArc
729,GixxerGirl,2,True,[MERC],[MERC] GixxerGirl#11115
730,Fox,2,True,[MERC],[MERC] Fox#15743
731,Ylva,2,True,[MERC],[MERC] Ylva#11347
732,Microhits,2,True,[MERC],[MERC] Microhits
733,Xiyeon00,2,True,[MERC],[MERC] xiyeon00#1461
734,Didio,2,True,[MERC],
735,MatadorPants,2,True,[MERC],[MERC] MatadorPants#1467
736,KingSheldon,2,True,[MERC],[MERC] KingSheldon#11596
737,silk,2,True,[MERC],[MERC] silk
738,Rxaxe,3,True,[MERC],Rxaxe
739,arnbobo,2,True,[MERC],[MERC] arnbobo#1538
740,DrMo,2,True,[MERC],[MERC] DrMo
741,DopplerFX,2,True,[MERC],[MERC] DopplerFX#1807
742,ShadeSlayer,2,True,[MERC],[MERC] ShadeSlayer#12128
743,SLoThYmk2,2,True,[MERC],
744,FROOT,2,True,[MERC],[MERC] FROOT#11206
745,AHappyLlama,2,True,[SHAL],[SHAL] AHappyLlama#1212
746,Lostfate,2,True,[SHAL],[SHAL] Lostfate
747,Sebesta,2,True,[SHAL],[SHAL] Sebesta#1411
748,MRWAYNE,2,True,[SHAL],[SHAL] MRWAYNE#11886
749,royalpriest,2,True,[SHAL],[SHAL] royalpriest#1412
750,wanderinOryx,2,True,[SHAL],[SHAL] wanderinOryx#1625
751,Teleeh,2,True,[SHAL],[SHAL] teleeh#1240
752,Matthieu0451,2,True,[SHAL],[SHAL] Matthieu0451#1350
753,TheSummoner,2,True,[SHAL],
754,Bishop,2,True,[SHAL],[SHAL] Bishop
755,Scorpion,2,True,[SHAL],[SHAL] Scorpion#13660
756,CandyDealer,2,True,[SHAL],[SHAL] CandyDealer
757,VanilaGorila,2,True,[SHAL],[SHAL] VanilaGorila
758,gotanks666,2,True,[SHAL],[SHAL] gotanks666
759,Warmind,2,True,[SHAL],[SHAL] Warmind
760,HyperOcelot,2,True,[SHAL],[SHAL] HyperOcelot#11213
761,MyOwnLogic,2,True,[SHAL],[SHAL] MyOwnLogiC
762,Marduk,2,True,[SHAL],[SHAL] Marduk201
763,CL0WN,2,True,[SHAL],
764,ZeFo,2,True,[SHAL],[SHAL] ZeFo
765,killern456,2,True,[SHAL],[SHAL] killern456#1748
766,Jobo,2,True,[SHAL],[SHAL] Jobo#11245
767,fathergg63,2,True,[SHAL],[SHAL] fathergg63#1316
768,BigBrandDlux,2,True,[SHAL],[SHAL] BigBrandDlux#1695
769,Safora,2,True,[SHAL],[SHAL] Safora#11602
770,MissingNum,2,True,[SHAL],[SHAL] MissingNum#1561
771,Buddadocta,2,True,[SHAL],[SHAL] Buddadocta
772,Siglockt,2,True,[SHAL],[SHAL] Siglockt#1573
773,DeadPoptart,2,True,[SHAL],[SHAL] DeadPoptart#11307
774,Angel,2,True,[SHAL],[SHAL] Angel#18629
775,Hammerhead,2,True,[SHAL],[SHAL] Hammerhead
776,waffles,2,True,[SHAL],[SHAL] waffles#1306
777,caipira,2,True,[SHAL],[SHAL] caipira#1580
778,elicious,2,True,[SHAL],[SHAL] elicious
779,ShroudAdmin,5,False,[SHAL],
780,DCpizzaparty,2,True,[SHAL],[SHAL] dcpizzaparty#1962
781,Sobolonut,2,True,[SHAL],[SHAL] Sobolonut#1169
782,MagicPants,2,True,[SHAL],[SHAL] MagicPants#16738
783,Frenzy,2,True,[SHAL],[SHAL] Frenzy™
784,Douta,2,True,[SHAL],[SHAL] Douta#1211
785,FireheadMan,2,True,[SHAL],[SHAL] FireheadMan#1709
786,Gideon,2,True,[SHAL],[SHAL] Gideon#1728
787,dadstiac,3,True,[SHAL],
788,FreeHunnid,2,True,[SHAL],[SHAL] Freehunnid#1521
789,Ordealis,2,True,[SHAL],
790,Mephiz,2,True,[SHAL],[SHAL] Mephiz#1568
791,Falacy,2,True,[SHAL],[SHAL] Falacy#11944
792,Payotkee,2,True,[SHAL],[SHAL] Payotkee
793,Dodgemasta,2,True,[SHAL],[SHAL] dodgemasta#1556
794,BoyToy,2,True,[SHAL],[SHAL] BoyToy#11241
795,DoctorBatman,2,True,[SHAL],[SHAL] DoctorBatman#11598
796,SirRezo,2,True,[SHAL],[SHAL] SirRezo#1825
797,Gor3,2,True,[SHAL],[SHAL] Gor3#1100
798,Wintersldier,2,True,[SHAL],[SHAL] wintersldier#1509
799,nicklee1992,2,True,[SHAL],
800,S3any23,3,True,[SHAL],[SHAL] S3any23#1734
801,Shaddex,2,True,[SHAL],[SHAL] Shaddex#11960
802,Gabino,2,True,[SHAL],[SHAL] Gabino#11314
803,ToxicTech,2,True,[SHAL],[SHAL] ToxicTech
804,Criticalstrk,2,True,[SHAL],[SHAL] Criticalstrk
805,Charmin,2,True,[SHAL],[SHAL] Charmin
806,NothinButGea,2,True,[SHAL],[SHAL] NothinButGea#1417
807,Oralos,2,True,[SHAL],[SHAL] Oralos#1221
808,Youngremyth,2,True,[SHAL],[SHAL] .God (Youngremyth)
809,NizamWho,2,True,[SHAL],[SHAL] NizamWho#2193
810,HDOsaka,2,True,[SHAL],[SHAL] HDOsaka71
811,SilentSword,2,True,[SHAL],[SHAL] SilentSword#1124906
812,KRUNCH,2,True,[SHAL],[SHAL] KRUNCH#11660
813,Zupaman1234,2,True,[SHAL],[SHAL] Zupaman1234#1737
814,ABN350F,2,True,[SHAL],[SHAL] ABN350F#1174
815,a1454,2,True,[SHAL],[SHAL] a1454#1492☣
816,somerunt,2,True,[SHAL],[SHAL] somerunt#2879
817,YaBoy,2,True,[SHAL],[SHAL] YaBoy#11909
818,SleepyBear,2,True,[SHAL],[SHAL] SleepyBear
819,Frostywrench,2,True,[SHAL],[SHAL] Frostywrench
820,Braith,2,True,[SHAL],[SHAL] Braith#1192
821,Budster,2,True,[SHAL],[SHAL] Budster#11311
822,Ilythiiri,2,True,[SHAL],[SHAL] Ilythiiri#1119
823,MrR0ck3r,2,True,[SHAL],[SHAL] MrR0ck3r#1564
824,Durelin,2,True,[SHAL],[SHAL] Durelin#1568
825,Derbs,2,True,[SHAL],[SHAL] Derbs#11355
826,SiLentZeno,2,True,[SHAL],[SHAL] SiLentZeno#1632
827,Epsilonj123,2,True,[SHAL],[SHAL] Epsilonj123#1429
828,Unknown,2,True,[SHAL],[SHAL] Unknown
829,ShadowBlazer,2,True,[SHAL],[SHAL] ShadowBlazer
830,vanthanoris,2,True,[SHAL],[SHAL] Vanthanoris
831,Link,2,True,[SHAL],[SHAL] Link
832,SassyAsshat,2,True,[SHAL],[SHAL] SassyAsshat#1644
833,Zack,2,True,[SHAL],[SHAL] Zack
834,Elk,2,True,[SHAL],[SHAL] Elk
835,Fusion,2,True,[SHAL],[SHAL] Fusion#12579
836,ASJ96,2,True,[SHAL],
837,Odin,2,True,[SHAL],[SHAL] odin#1706
838,Taedras,2,True,[WRTH],[WRTH] taedras
839,CptRageMoar,2,True,[WRTH],[WRTH] CptRageMoar
840,BlackReaper,2,True,[WRTH],[WRTH] BlackReaper#11842
841,EagleR3,2,True,[WRTH],[WRTH] EagleR3
842,devathpp,2,True,[WRTH],
843,Edmund5780,2,True,[WRTH],
844,lobolop,2,True,[WRTH],
845,DatPaladin,2,True,[WRTH],[WRTH] DatPaladin
846,Unboxd,2,True,[WRTH],[WRTH] Unboxd
847,Neurotik18,2,True,[WRTH],[WRTH] Neurotik18
848,Khaoticz,2,True,[WRTH],[WRTH] Khaoticz#11563
849,Nevia,2,True,[WRTH],[WRTH] Nevia#11807
850,HiddenBlade,2,True,[WRTH],
851,ProddyG,2,True,[WRTH],[WRTH] ProddyG
852,SHroudadmin,5,False,[WRTH],
853,Wolfmon221,2,False,[WRTH],[WRTH] Wolfmon221
854,SilentSword,2,True,[WRTH],[WRTH] SilentSword
855,Unadvised,2,True,[WRTH],
856,moemoneyb1,2,True,[WRTH],[WRTH] moemoneyb1
857,Rainwaters,2,True,[WRTH],[WRTH] Rainwaters#1657
858,Floppy,2,True,[WRTH],[WRTH] Floppy
859,Nebula,2,True,[WRTH],[WRTH] Nebula
860,FRANTIC,2,True,[WRTH],[WRTH] FRANTIC
861,battleman1,2,True,[WRTH],[WRTH] battleman1
862,Beast,2,True,[WRTH],[WRTH] Beast
863,TheMemeLord,2,True,[WRTH],[WRTH] TheMemeLord11487
864,CertTanker,2,True,[WRTH],[WRTH] CertTanker
865,EhhhhWassup,2,False,[WRTH],[WRTH] EhhhhWassup
866,Demyse,2,True,[WRTH],[WRTH] IMNTDemyse
867,Pyrineer,2,True,[WRTH],[WRTH] Pyrineer#1593
868,AlphaAquarii,2,True,[WRTH],[WRTH] AlphaAquarii
869,RockShow69,2,True,[WRTH],[WRTH] Rockshow69
870,ZeldaGman,2,True,[WRTH],[WRTH] ZeldaGman
871,NatetheGr8,2,True,[WRTH],
872,NastyNate,2,True,[WRTH],[WRTH] NastyNate#1780
873,Allingzae,2,True,[WRTH],[WRTH] Allingzae#1618
874,Bacon,2,True,[WRTH],[WRTH] Bacon
875,RaGarrKitty,2,True,[WRTH],
876,Pondering,2,True,[WRTH],[WRTH] Pondering
877,qplazm,2,True,[WRTH],[WRTH] qplazm
878,Prim1tiv3,2,True,[WRTH],[WRTH] Prim1tiv3
879,NoWhere2Hide,2,True,[WRTH],[WRTH] NoWhere2Hide
880,GhostlyTaco,2,True,[WRTH],[WRTH] GhostlyTaco
881,lymz01,2,True,[WRTH],[WRTH] lymz01
882,REVAN,2,True,[WRTH],[WRTH/DEVL] REVAN
883,KFacter,2,True,[WRTH],[WRTH] Kfacter
884,Tlyonic,2,False,[WRTH],[WRTH] Tlyonic
885,CptMuffenz,2,True,[WRTH],
886,Defiant90,2,True,[WRTH],[WRTH] Defiant90
887,Omnex,2,True,[WRTH],[WRTH] Omnex
888,SPRING,2,True,[WRTH],[WRTH] Spring
889,RedRussian,2,True,[WRTH],[WRTH] RedRussian
890,majicm9,2,True,[WRTH],[WRTH] majicm9#1931
891,Shadovved,2,True,[WRTH],[WRTH] Shadovved
892,Wolfslayer12,2,True,[WRTH],
893,Warriors,2,True,[WRTH],[WRTH] Warriors
894,noscopekingx,2,True,[WRTH],[WRTH] noscopekingx
895,ImOkAtThis,2,True,[WRTH],[WRTH] ImOkAtThis
896,KUMQUAT2K,2,True,[WRTH],
897,Luger,2,True,[WRTH],[WRTH] Luger
898,xplosveyosh1,2,True,[WRTH],
899,ISmellEggs,2,True,[WRTH],
900,Ren,2,True,[WRTH],[WRTH] Ren
901,Seviche,2,True,[WRTH],[WRTH] Seviche
902,Dantavelli,2,True,[WRTH],[WRTH] Dantavelli
903,Allen,2,True,[WRTH],[WRTH] Allen
904,Necrox,2,False,[WRTH],[WRTH] Necrox
905,werewolfboy,2,False,[WRTH],
906,Dargo101,2,True,[WRTH],[WRTH] Dargo101
907,Jefftiffy,2,True,[WRTH],[WRTH] jefftiffy
908,Fissure,2,True,[WRTH],[WRTH] Fissure
909,Anzax,2,True,[WRTH],[WRTH] Anzax#1865
910,Virilio0510,2,True,[WRTH],[WRTH]Virilio0510#1497
911,False,2,True,[WRTH],[WRTH] False
912,Yakob,3,False,[WRTH],[WRTH] Yakob
913,LazyCrowly,2,True,[WRTH],[WRTH] LazyCrowly#1241
914,hermess,2,True,[WRTH],[WRTH] Hermess
915,TastyStrudel,2,True,[WRTH],[WRTH] TastyStrudel
916,AtomicSpade,2,True,[WRTH],[WRTH] AtomicSpade
917,Ronorrhea,2,True,[WRTH],[WRTH] Ronorrhea
918,Josuke,2,True,[WRTH],[WRTH] Josuke
919,grizy45,2,True,[WRTH],
920,Roo221,2,True,[WRTH],[WRTH] Roo221
921,xdBananaman,2,True,[WRTH],[WRTH] xdBananaman
922,killergabe,2,True,[WRTH],[WRTH] killergabe
923,LadyCapella,2,True,[WRTH],
924,Bloodbite,2,True,[WRTH],[WRTH] Bloodbite
925,killimaze,2,True,[WRTH],[WRTH] killimaze
926,watcher,2,True,[WRTH],[WRTH] Watcher
927,pretzels,2,False,[WRTH],[WRTH] pretzels#11680
928,Eruadan31,2,True,[WRTH],[WRTH] Eruadan31
929,Chefcurryz,2,True,[WRTH],
930,xNYQUILx,2,True,[WRTH],
931,Ashenfalen,2,True,[WRTH],[WRTH] Ashenfalen
932,EggSauceyG,2,True,[WRTH],[WRTH] EggSauceyG
933,SlayvonKotin,2,True,[WRTH],[WRTH] SlayvonKotin
934,Ghostwarrior,2,True,[WRTH],[WRTH] Ghostwarrior
935,sts47,2,True,[WRTH],[WRTH] sts47
936,bestninja3,2,True,[SLGT],[SLGT] bestninja3#1120
937,H4ckZer0,2,True,[SLGT],[SLGT] H4ckZer0#1460
938,Atti,2,True,[SLGT],[SLGT] Atti#11824
939,ZetonKasimir,2,True,[SLGT],[SLGT] ZetonKasimir#2894
940,TOAOLeDoux,2,True,[SLGT],[SLGT] TOAOLeDoux#1877
941,SvenskGranat,3,True,[SLGT],[SLGT] SvenskGranat#2485
942,ItzKontos,2,True,[SLGT],
943,DaFraZzle,2,True,[SLGT],[SLGT] DaFraZzle#1382
944,Atse87,2,True,[SLGT],
945,Potato,2,True,[SLGT],[SLGT] Potato#14335
946,WintersRise,2,True,[SLGT],
947,Naagi,2,True,[SLGT],
948,MajesticEPS,2,True,[SLGT],[SLGT] MajesticEPS#1423
949,Wayde6,2,True,[SLGT],
950,Sudo,2,True,[SLGT],[SLGT] Sudo#1440
951,BigWorm619,2,True,[SLGT],[SLGT] xxbigworm619xx
952,FrostBite769,2,True,[SLGT],
953,HolySlaya,2,False,[SLGT],[SLGT] HolySlaya#11671
954,Pale,2,True,[SLGT],[SLGT]  APalebloodSky
955,Soulrender,2,True,[SLGT],
956,HolyOreos,2,True,[SLGT],[SLGT] HolyOreos
957,clorece,2,True,[SLGT],[SLGT] Clorece
958,Intran,2,True,[SLGT],
959,Bodegas,2,True,[SLGT],[SLGT] Bodegas#11648
960,Funkykong38x,2,False,[SLGT],[SLGT] Funkykong38x
